loss,epoch,created_at
0.0012536938302218914,185,2019-12-16 02:17:31.400011
0.0012487374478951097,186,2019-12-16 02:17:31.566952
0.001261477591469884,187,2019-12-16 02:17:31.633446
0.001255369046702981,188,2019-12-16 02:17:31.815702
0.001264722435735166,189,2019-12-16 02:17:31.878889
0.0012664085952565074,190,2019-12-16 02:17:31.942653
0.0012692883610725403,191,2019-12-16 02:17:32.202370
0.0012521654134616256,192,2019-12-16 02:17:32.268137
0.0012343605048954487,193,2019-12-16 02:17:32.331492
0.0012146452208980918,194,2019-12-16 02:17:32.392652
0.0011968699982389808,195,2019-12-16 02:17:32.455404
0.0011877305805683136,196,2019-12-16 02:17:32.699522
0.0011988909682258964,197,2019-12-16 02:17:32.763440
0.001208626083098352,198,2019-12-16 02:17:32.824556
0.001220437465235591,199,2019-12-16 02:17:32.885963
0.001232801703736186,200,2019-12-16 02:17:32.942841
0.001228657434694469,201,2019-12-16 02:17:33.185152
0.0012281285598874092,202,2019-12-16 02:17:33.232350
0.0012013815576210618,203,2019-12-16 02:17:33.276299
0.001171995303593576,204,2019-12-16 02:17:33.324988
0.00115564267616719,205,2019-12-16 02:17:33.370889
0.0011584816966205835,206,2019-12-16 02:17:33.616557
0.0011694164713844657,207,2019-12-16 02:17:33.662994
0.001178843667730689,208,2019-12-16 02:17:33.707477
0.0011929854517802596,209,2019-12-16 02:17:33.754531
0.0012020692229270935,210,2019-12-16 02:17:33.798762
0.001256288611330092,211,2019-12-16 02:17:34.051536
0.0013235756196081638,212,2019-12-16 02:17:34.097250
0.001461677486076951,213,2019-12-16 02:17:34.141175
0.001413016114383936,214,2019-12-16 02:17:34.184331
0.0012042568996548653,215,2019-12-16 02:17:34.229626
0.0012672946322709322,216,2019-12-16 02:17:34.469857
0.0012622281210497022,217,2019-12-16 02:17:34.516019
0.001212838338688016,218,2019-12-16 02:17:34.565315
0.001208784058690071,219,2019-12-16 02:17:34.614561
0.0011884684208780527,220,2019-12-16 02:17:34.663769
0.0011814701138064265,221,2019-12-16 02:17:34.908093
0.001183376065455377,222,2019-12-16 02:17:34.956867
0.0011761734494939446,223,2019-12-16 02:17:35.020900
0.001153408782556653,224,2019-12-16 02:17:35.087085
0.001163505483418703,225,2019-12-16 02:17:35.148057
0.0011515998048707843,226,2019-12-16 02:17:35.384865
0.0011600906727835536,227,2019-12-16 02:17:35.443164
0.0011472098995000124,228,2019-12-16 02:17:35.500150
0.0011318561155349016,229,2019-12-16 02:17:35.558188
0.001119024120271206,230,2019-12-16 02:17:35.616199
0.0011251892428845167,231,2019-12-16 02:17:35.866648
0.0011095913359895349,232,2019-12-16 02:17:35.925861
0.001119097345508635,233,2019-12-16 02:17:35.968740
0.0011004372499883175,234,2019-12-16 02:17:36.009484
0.001103131682612002,235,2019-12-16 02:17:36.051253
0.0010995015036314726,236,2019-12-16 02:17:36.286172
0.0010999419027939439,237,2019-12-16 02:17:36.328345
0.0011098250979557633,238,2019-12-16 02:17:36.369631
0.0011373809538781643,239,2019-12-16 02:17:36.410272
0.0011575099779292941,240,2019-12-16 02:17:36.451056
0.0012338763335719705,241,2019-12-16 02:17:36.712934
0.0011591631919145584,242,2019-12-16 02:17:36.765548
0.0011080860858783126,243,2019-12-16 02:17:36.817211
0.001106124371290207,244,2019-12-16 02:17:36.868128
0.0011390546569600701,245,2019-12-16 02:17:36.919378
0.001140761305578053,246,2019-12-16 02:17:37.153782
0.0010910999262705445,247,2019-12-16 02:17:37.205655
0.001070421072654426,248,2019-12-16 02:17:37.258482
0.0010950790019705892,249,2019-12-16 02:17:37.312574
0.0011286650551483035,250,2019-12-16 02:17:37.365955
0.0010895960731431842,251,2019-12-16 02:17:37.604413
0.0010736238909885287,252,2019-12-16 02:17:37.659526
0.0010808499064296484,253,2019-12-16 02:17:37.711111
0.0010796443093568087,254,2019-12-16 02:17:37.760855
0.0010759636061266065,255,2019-12-16 02:17:37.809748
0.0010759158758446574,256,2019-12-16 02:17:38.060286
0.0010614029597491026,257,2019-12-16 02:17:38.111388
0.0010795522248372436,258,2019-12-16 02:17:38.165703
0.0010899357730522752,259,2019-12-16 02:17:38.218058
0.0011132979998365045,260,2019-12-16 02:17:38.271430
0.0011424676049500704,261,2019-12-16 02:17:38.523189
0.0012604610528796911,262,2019-12-16 02:17:38.577325
0.0011456407373771071,263,2019-12-16 02:17:38.630375
0.0010706533212214708,264,2019-12-16 02:17:38.682207
0.0010692187352105975,265,2019-12-16 02:17:38.735475
0.0011100135743618011,266,2019-12-16 02:17:38.986023
0.0011077114613726735,267,2019-12-16 02:17:39.039953
0.0010854401625692844,268,2019-12-16 02:17:39.089575
0.0010960459476336837,269,2019-12-16 02:17:39.141743
0.0010682193096727133,270,2019-12-16 02:17:39.194341
0.0010585933923721313,271,2019-12-16 02:17:39.440299
0.0010673392098397017,272,2019-12-16 02:17:39.494140
0.0010705600725486875,273,2019-12-16 02:17:39.547306
0.0010628777090460062,274,2019-12-16 02:17:39.600550
0.001031725201755762,275,2019-12-16 02:17:39.650208
0.0010612807236611843,276,2019-12-16 02:17:39.902121
0.0010545067489147186,277,2019-12-16 02:17:39.954821
0.0010198850650340319,278,2019-12-16 02:17:40.006282
0.001034458982758224,279,2019-12-16 02:17:40.057754
0.0010450808331370354,280,2019-12-16 02:17:40.131514
0.0010479380143806338,281,2019-12-16 02:17:40.373864
0.0010412851115688682,282,2019-12-16 02:17:40.440090
0.0010527384001761675,283,2019-12-16 02:17:40.495205
0.0010409808019176126,284,2019-12-16 02:17:40.549747
0.0010301237925887108,285,2019-12-16 02:17:40.604226
0.0010209926404058933,286,2019-12-16 02:17:40.861045
0.001035762601532042,287,2019-12-16 02:17:40.914587
0.0010223010322079062,288,2019-12-16 02:17:40.978437
0.0009979057358577847,289,2019-12-16 02:17:41.034064
0.0010022376663982868,290,2019-12-16 02:17:41.217041
0.0010017085587605834,291,2019-12-16 02:17:41.472065
0.0009893253445625305,292,2019-12-16 02:17:41.527229
0.0009898190619423985,293,2019-12-16 02:17:41.578343
0.001002564444206655,294,2019-12-16 02:17:41.631041
0.0010216375812888145,295,2019-12-16 02:17:41.686274
0.0010784751502797008,296,2019-12-16 02:17:41.938482
0.0011082165874540806,297,2019-12-16 02:17:41.991080
0.0012823173310607672,298,2019-12-16 02:17:42.042178
0.0011328868567943573,299,2019-12-16 02:17:42.095306
0.0011281592305749655,300,2019-12-16 02:17:42.150226
0.0011530962074175477,301,2019-12-16 02:17:42.395118
0.001089732744731009,302,2019-12-16 02:17:42.450893
0.0011293129064142704,303,2019-12-16 02:17:42.503224
0.0010366624919697642,304,2019-12-16 02:17:42.554000
0.0010671565541997552,305,2019-12-16 02:17:42.606499
0.0010952346492558718,306,2019-12-16 02:17:42.846060
0.0010224019642919302,307,2019-12-16 02:17:42.898370
0.001055993838235736,308,2019-12-16 02:17:42.952138
0.001012236811220646,309,2019-12-16 02:17:43.009595
0.001040891045704484,310,2019-12-16 02:17:43.064813
0.0010459680343046784,311,2019-12-16 02:17:43.312193
0.001003425451926887,312,2019-12-16 02:17:43.374743
0.0010216780938208103,313,2019-12-16 02:17:43.430728
0.0010082819499075413,314,2019-12-16 02:17:43.484017
0.0010264144511893392,315,2019-12-16 02:17:43.537143
0.000971035158727318,316,2019-12-16 02:17:43.775197
0.0009985644137486815,317,2019-12-16 02:17:43.830297
0.0009753686026670039,318,2019-12-16 02:17:43.879792
0.0009911558590829372,319,2019-12-16 02:17:43.930268
0.0009699549409560859,320,2019-12-16 02:17:43.980674
0.0009680730290710926,321,2019-12-16 02:17:44.228100
0.0009551830589771271,322,2019-12-16 02:17:44.284035
0.0009526102803647518,323,2019-12-16 02:17:44.335161
0.0009580145706422627,324,2019-12-16 02:17:44.386545
0.0009550145477987826,325,2019-12-16 02:17:44.439599
0.0009559180471114814,326,2019-12-16 02:17:44.671986
0.0009431342477910221,327,2019-12-16 02:17:44.725892
0.0009464917238801718,328,2019-12-16 02:17:44.777759
0.000943599094171077,329,2019-12-16 02:17:44.828960
0.0009474097169004381,330,2019-12-16 02:17:44.882078
0.0009464393951930106,331,2019-12-16 02:17:45.119486
0.000954250106588006,332,2019-12-16 02:17:45.172835
0.0010040543274953961,333,2019-12-16 02:17:45.227563
0.0010472597787156701,334,2019-12-16 02:17:45.279291
0.0012038720306009054,335,2019-12-16 02:17:45.331432
0.0010672153439372778,336,2019-12-16 02:17:45.575360
0.0010480692144483328,337,2019-12-16 02:17:45.630977
0.0010550003498792648,338,2019-12-16 02:17:45.683252
0.0010046386159956455,339,2019-12-16 02:17:45.737078
0.0010090426076203585,340,2019-12-16 02:17:45.807058
0.0010221072006970644,341,2019-12-16 02:17:46.057101
0.001020801137201488,342,2019-12-16 02:17:46.113880
0.0009722818504087627,343,2019-12-16 02:17:46.167850
0.0009878979763016105,344,2019-12-16 02:17:46.226485
0.0010511791333556175,345,2019-12-16 02:17:46.409236
0.0009695388143882155,346,2019-12-16 02:17:46.666963
0.000985309248790145,347,2019-12-16 02:17:46.722557
0.001010725274682045,348,2019-12-16 02:17:46.778553
0.0009646234684623778,349,2019-12-16 02:17:46.832139
0.0009743355913087726,350,2019-12-16 02:17:46.887764
0.0009913661051541567,351,2019-12-16 02:17:47.146936
0.0009333139751106501,352,2019-12-16 02:17:47.200681
0.0009673019521869719,353,2019-12-16 02:17:47.252457
0.0009710622252896428,354,2019-12-16 02:17:47.305504
0.000927553279325366,355,2019-12-16 02:17:47.361056
0.0009571550763212144,356,2019-12-16 02:17:47.605063
0.0009599957847967744,357,2019-12-16 02:17:47.655505
0.0009257649071514606,358,2019-12-16 02:17:47.706083
0.000946149171795696,359,2019-12-16 02:17:47.755956
0.0009383608703501523,360,2019-12-16 02:17:47.805588
0.0009131357655860484,361,2019-12-16 02:17:48.051185
0.00093889981508255,362,2019-12-16 02:17:48.101669
0.0009289117879234254,363,2019-12-16 02:17:48.154874
0.0009075821726582944,364,2019-12-16 02:17:48.205511
0.0009313107002526522,365,2019-12-16 02:17:48.255754
0.0009108510566875339,366,2019-12-16 02:17:48.501365
0.0009179796325042844,367,2019-12-16 02:17:48.553878
0.0009653153829276562,368,2019-12-16 02:17:49.086186
0.0009491568198427558,369,2019-12-16 02:17:49.136972
0.000979175209067762,370,2019-12-16 02:17:49.186596
0.0009485800983384252,371,2019-12-16 02:17:49.420296
0.0009361205156892538,372,2019-12-16 02:17:49.469819
0.0008982543949969113,373,2019-12-16 02:17:49.520205
0.0009127084049396217,374,2019-12-16 02:17:49.569402
0.0009325724677182734,375,2019-12-16 02:17:49.619615
0.000925196276511997,376,2019-12-16 02:17:49.866825
0.0009511665557511151,377,2019-12-16 02:17:49.917626
0.0008975437376648188,378,2019-12-16 02:17:49.967666
0.0008865040726959705,379,2019-12-16 02:17:50.016912
0.0008850611047819257,380,2019-12-16 02:17:50.066779
0.0008733037393540144,381,2019-12-16 02:17:50.304835
0.0008849354344420135,382,2019-12-16 02:17:50.356649
0.0008811748120933771,383,2019-12-16 02:17:50.407133
0.0008846913697198033,384,2019-12-16 02:17:50.457982
0.0008999184938147664,385,2019-12-16 02:17:50.508752
0.0009535965509712696,386,2019-12-16 02:17:50.793231
0.0009014011593535542,387,2019-12-16 02:17:50.842912
0.0008876307401806116,388,2019-12-16 02:17:50.892807
0.0008719144389033318,389,2019-12-16 02:17:50.942775
0.0008662114851176739,390,2019-12-16 02:17:50.991988
0.0008989908383227885,391,2019-12-16 02:17:51.273434
0.0008955026278272271,392,2019-12-16 02:17:51.326244
0.0009205109672620893,393,2019-12-16 02:17:51.376861
0.0009016134426929057,394,2019-12-16 02:17:51.427205
0.0008874180493876338,395,2019-12-16 02:17:51.484621
0.000870519143063575,396,2019-12-16 02:17:51.762812
0.0008822857635095716,397,2019-12-16 02:17:51.813662
0.000881135230883956,398,2019-12-16 02:17:51.864203
0.0008803944801911712,399,2019-12-16 02:17:51.914417
0.0008823253447189927,400,2019-12-16 02:17:51.964659
0.0008491404005326331,401,2019-12-16 02:17:52.249920
0.0008678226149640977,402,2019-12-16 02:17:52.299918
0.0008875164203345776,403,2019-12-16 02:17:52.350494
0.0009031295194290578,404,2019-12-16 02:17:52.401179
0.0008844799012877047,405,2019-12-16 02:17:52.501706
0.0008556514512747526,406,2019-12-16 02:17:52.815431
0.0008399305515922606,407,2019-12-16 02:17:52.873408
0.0008696851436980069,408,2019-12-16 02:17:52.923992
0.0008797484915703535,409,2019-12-16 02:17:52.974336
0.0008812095620669425,410,2019-12-16 02:17:53.064323
0.0008559972047805786,411,2019-12-16 02:17:53.337063
0.0008496114751324058,412,2019-12-16 02:17:53.388659
0.0008550279308110476,413,2019-12-16 02:17:53.438889
0.0008756369934417307,414,2019-12-16 02:17:53.967408
0.0008514805813319981,415,2019-12-16 02:17:54.069604
0.0008304527145810425,416,2019-12-16 02:17:54.358851
0.0008419216610491276,417,2019-12-16 02:17:54.409089
0.0008704053470864892,418,2019-12-16 02:17:54.458456
0.0008585122413933277,419,2019-12-16 02:17:54.517626
0.000877624552231282,420,2019-12-16 02:17:54.568041
0.0008629874209873378,421,2019-12-16 02:17:54.828731
0.0008999800193123519,422,2019-12-16 02:17:54.879162
0.0008730747504159808,423,2019-12-16 02:17:54.929464
0.0008541186107322574,424,2019-12-16 02:17:54.979673
0.0008145379251800478,425,2019-12-16 02:17:55.029655
0.0008331483695656061,426,2019-12-16 02:17:55.320728
0.0008543491130694747,427,2019-12-16 02:17:55.370532
0.0008202869794331491,428,2019-12-16 02:17:55.495294
0.0008273671846836805,429,2019-12-16 02:17:55.565726
0.0008513001375831664,430,2019-12-16 02:17:55.636686
0.0008745204540900886,431,2019-12-16 02:17:55.912787
0.0008417415083386004,432,2019-12-16 02:17:55.992179
0.0008569158962927759,433,2019-12-16 02:17:56.063284
0.0008282343624159694,434,2019-12-16 02:17:56.142766
0.0008411899325437844,435,2019-12-16 02:17:56.193289
0.0008522523567080498,436,2019-12-16 02:17:56.431034
0.000826297968160361,437,2019-12-16 02:17:56.477673
0.0008234962006099522,438,2019-12-16 02:17:56.600161
0.0008684772183187306,439,2019-12-16 02:17:56.677025
0.0008208483923226595,440,2019-12-16 02:17:56.756264
0.0008202422177419066,441,2019-12-16 02:17:57.081495
0.0008625049376860261,442,2019-12-16 02:17:57.130084
0.0008544571464881301,443,2019-12-16 02:17:57.177997
0.0009611962595954537,444,2019-12-16 02:17:57.223865
0.0008585936739109457,445,2019-12-16 02:17:57.272337
0.0008982394938357174,446,2019-12-16 02:17:57.551676
0.0009686442790552974,447,2019-12-16 02:17:57.599695
0.0008914532954804599,448,2019-12-16 02:17:57.725817
0.0010566787095740438,449,2019-12-16 02:17:57.792406
0.0009216415928676724,450,2019-12-16 02:17:57.857354
0.0009356819791719317,451,2019-12-16 02:17:58.098577
0.0009379655821248889,452,2019-12-16 02:17:58.146464
0.0009539196034893394,453,2019-12-16 02:17:58.260117
0.0009491570526733994,454,2019-12-16 02:17:58.364989
0.0009330289904028177,455,2019-12-16 02:17:58.412963
0.0008833259344100952,456,2019-12-16 02:17:59.051720
0.0009141085320152342,457,2019-12-16 02:18:00.019966
0.0008501195115968585,458,2019-12-16 02:18:00.125470
0.0008777595357969403,459,2019-12-16 02:18:00.239092
0.0008607727941125631,460,2019-12-16 02:18:00.335674
0.0008727640961296856,461,2019-12-16 02:18:00.651775
0.0008410087903030217,462,2019-12-16 02:18:00.701039
0.0008429134031757712,463,2019-12-16 02:18:00.812448
0.0008329909760504961,464,2019-12-16 02:18:00.914514
0.000841688655782491,465,2019-12-16 02:18:00.968962
0.0008163638412952423,466,2019-12-16 02:18:01.221904
0.0008126188768073916,467,2019-12-16 02:18:01.271879
0.0008141298894770443,468,2019-12-16 02:18:01.320662
0.0008098397520370781,469,2019-12-16 02:18:01.370601
0.0007949132123030722,470,2019-12-16 02:18:01.420724
0.0007903770310804248,471,2019-12-16 02:18:01.698290
0.0007873115828260779,472,2019-12-16 02:18:01.761809
0.0007921074284240603,473,2019-12-16 02:18:01.809679
0.0007765617338009179,474,2019-12-16 02:18:01.856964
0.0007752868696115911,475,2019-12-16 02:18:01.906075
0.0007646116428077221,476,2019-12-16 02:18:02.145627
0.0007723927265033126,477,2019-12-16 02:18:02.189597
0.000766880577430129,478,2019-12-16 02:18:02.237938
0.0007692708168178797,479,2019-12-16 02:18:02.284059
0.0007586063584312797,480,2019-12-16 02:18:02.331039
0.0007571452297270298,481,2019-12-16 02:18:02.550425
0.0007496497710235417,482,2019-12-16 02:18:02.598160
0.0007521770894527435,483,2019-12-16 02:18:02.647395
0.0007536050979979336,484,2019-12-16 02:18:02.692512
0.000766104378271848,485,2019-12-16 02:18:02.741563
0.0007874136790633202,486,2019-12-16 02:18:02.989727
0.0008318870095536113,487,2019-12-16 02:18:03.036969
0.0009187553660012782,488,2019-12-16 02:18:03.114406
0.0009577250457368791,489,2019-12-16 02:18:03.161358
0.0009793279459699988,490,2019-12-16 02:18:03.211699
0.000801646092440933,491,2019-12-16 02:18:03.453327
0.0008349178242497146,492,2019-12-16 02:18:03.500789
0.0009183051879517734,493,2019-12-16 02:18:03.546919
0.0007943143136799335,494,2019-12-16 02:18:03.593561
0.0007881597266532481,495,2019-12-16 02:18:03.639461
0.0008666746434755623,496,2019-12-16 02:18:03.879599
0.0007853549905121326,497,2019-12-16 02:18:03.929144
0.0007651607156731188,498,2019-12-16 02:18:04.620543
0.0008104454027488828,499,2019-12-16 02:18:04.670126
0.0007612217450514436,500,2019-12-16 02:18:04.718136
0.0007630442851223052,501,2019-12-16 02:18:04.978898
0.0007846580701880157,502,2019-12-16 02:18:05.043161
0.000744582386687398,503,2019-12-16 02:18:05.100401
